 precio ,col,muni,cord,lat,long,terr,const,cuart,sanit,piso
" $7,900,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,250,295,3,3.5,2
" $2,500,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,160,99,1,1,1
" $5,150,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,153,415,6,4.5,2
" $5,150,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,246,415,6,3,2
" $4,490,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,139,213,4,3.5,2
" $2,500,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,160,166,1,2.5,1
" $4,490,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,139,213,4,5,2
" $2,500,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,160,166,1,2.5,1
" $4,490,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,139,213,4,3.5,2
" $5,300,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,244,415,6,3,2
" $5,300,000.00 ",buenos aires,"Monterrey
      ","25.6666319827442, -100.286364779973",25.66663198,-100.2863648,244,415,6,3,2
" $5,500,000.00 ",buenos aires,"Monterrey
      ","25.667255, -100.289619",25.667255,-100.289619,260,409,3,2.5,2
" $4,300,000.00 ",burocratas del estado,"Monterrey
      ","25.7109024, -100.3652289",25.7109024,-100.3652289,145,148,3,2.5,2
" $4,300,000.00 ",burocratas del estado,"Monterrey
      ","25.7109024, -100.3652289",25.7109024,-100.3652289,145,148,3,3.5,2
" $4,300,000.00 ",burocratas del estado,"Monterrey
      ","25.7109024, -100.3652289",25.7109024,-100.3652289,145,148,3,2.5,2
" $5,950,000.00 ",burocratas federales,"Monterrey
      ","25.7109024, -100.3652289",25.7109024,-100.3652289,1094,233,3,4.5,3
" $5,900,000.00 ",burocratas federales,"Monterrey
      ","25.7109024, -100.3652289",25.7109024,-100.3652289,250,402,7,6.5,2
" $4,198,000.00 ",calzadas anahuac calzada italiana,"General Escobedo
      ","25.7905868661802, -100.274948019458",25.79058687,-100.274948,14310,219,3,3.5,2
" $4,199,000.00 ",calzadas de anahuac,"General Escobedo
      ","25.7892575451029, -100.276550367185",25.78925755,-100.2765504,223,135,4,3,3
" $4,350,000.00 ",calzadas de anahuac,"General Escobedo
      ","25.7892575451029, -100.276550367185",25.78925755,-100.2765504,145,219,3,2,2
" $4,200,000.00 ",calzadas de anahuac,"General Escobedo
      ","25.7892575451029, -100.276550367185",25.78925755,-100.2765504,142,210,3,3,2
" $5,252,658.00 ",calzadas de anahuac,"General Escobedo
      ","25.7892575451029, -100.276550367185",25.78925755,-100.2765504,152,219,3,3,2
" $2,600,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,126,123,4,2.5,2
" $4,200,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,112,240,4,3.5,2
" $2,600,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,126,157,4,2.5,2
" $2,850,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,126,111,3,1.5,2
" $4,200,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,180,168,3,3,2
" $2,850,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,126,148,3,1.5,2
" $4,200,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,180,168,3,2.5,2
" $2,700,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,120,95,3,1.5,2
" $2,800,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,129,120,3,3,1
" $3,700,000.00 ",camino real,"Guadalupe
      ","25.6654849218962, -100.227407464614",25.66548492,-100.2274075,130,227,3,2,2
" $5,500,000.00 ",campestre mederos,"Monterrey
      ","25.5972522691494, -100.264944641912",25.59725227,-100.2649446,162,165,3,3.5,2
" $9,500,000.00 ",campestre santiago,"Monterrey
      ","25.4372626524491, -100.161689146421",25.43726265,-100.1616891,482,311,4,5.5,2
" $8,500,000.00 ",campestre santiago,"Monterrey
      ","25.4372626524491, -100.161689146421",25.43726265,-100.1616891,326,306,3,5.5,2
" $8,500,000.00 ",campestre santiago,"Monterrey
      ","25.4372626524491, -100.161689146421",25.43726265,-100.1616891,326,306,3,5.5,2
" $3,395,000.00 ",canteras residencial,"General Escobedo
      ","25.8036365468723, -100.318284708344",25.80363655,-100.3182847,119,170,3,2,2
" $4,350,000.00 ",canteras residencial,"General Escobedo
      ","25.8036365468723, -100.318284708344",25.80363655,-100.3182847,159,119,3,2,5
" $10,000,000.00 ",canterias,"Monterrey
      ","25.5737914212065, -100.235472482647",25.57379142,-100.2354725,300,350,3,4.5,2
" $7,800,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,250,240,3,4.5,2
" $7,900,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,208,280,3,3,2
" $7,800,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,112,220,3,3.5,2
" $7,900,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,2.5,2
" $7,900,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,3.5,2
" $7,900,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,4.5,2
" $7,800,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,2.5,2
" $7,800,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,2.5,2
" $8,500,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,155,244,3,3.5,2
" $9,200,000.00 ",capistrano,San Pedro Garza Garc°a,"25.6494287544598, -100.382864726288",25.64942875,-100.3828647,110,220,3,2.5,2
" $9,600,000.00 ",caranday  ,"Monterrey
      ","25.5494256121498, -100.213640217582",25.54942561,-100.2136402,298,434,4,4.5,3
" $9,400,000.00 ",caranday  ,"Monterrey
      ","25.5494256121498, -100.213640217582",25.54942561,-100.2136402,298,434,4,4.5,3
" $2,000,000.00 ",carr. monterrey monclova,Mina,"26.0001194083505, -100.532009735845",26.00011941,-100.5320097,1673,150,2,2,1
" $53,000,000.00 ",carrizalejo,San Pedro Garza Garc°a,"25.6375109793008, -100.366268442323",25.63751098,-100.3662684,1043,760,4,6,3
" $5,300,000.00 ",carrizalejo,San Pedro Garza Garc°a,"25.6375109793008, -100.366268442323",25.63751098,-100.3662684,1043,760,4,6,3
" $6,000,000.00 ",casa bella,San Nicol†s de los Garza,"25.7629027167816, -100.298023072589",25.76290272,-100.2980231,320,306,5,4.5,2
" $3,300,000.00 ",casa blanca,San Nicol†s de los Garza,"25.7341500952645, -100.226648291626",25.7341501,-100.2266483,119,200,3,3,2
" $3,300,000.00 ",casa blanca,San Nicol†s de los Garza,"25.7341500952645, -100.226648291626",25.7341501,-100.2266483,119,200,3,2.5,2
" $3,300,000.00 ",casa blanca,San Nicol†s de los Garza,"25.7341500952645, -100.226648291626",25.7341501,-100.2266483,119,180,3,2.5,2
" $3,300,000.00 ",casa blanca,San Nicol†s de los Garza,"25.7341500952645, -100.226648291626",25.7341501,-100.2266483,119,135,3,3,2
" $3,300,000.00 ",casa blanca,San Nicol†s de los Garza,"25.7341500952645, -100.226648291626",25.7341501,-100.2266483,119,94,3,2.5,2
" $11,800,000.00 ",casta§os del vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,250,377,3,4.5,2
" $8,900,000.00 ",casta§os del vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,254,301,3,3.5,2
" $9,500,000.00 ",casta§os del vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,256,301,3,3.5,2
" $9,500,000.00 ",casta§os del vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,256,301,3,3.5,2
" $10,950,000.00 ",casta§os el vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,251,335,3,4.5,2
" $4,480,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,123,178,3,3.5,2
" $4,480,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,123,178,3,3.5,2
" $6,518,510.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,144,191,3,2.5,3
" $6,500,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,199,243,3,2.5,2
" $6,500,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,199,243,3,3.5,2
" $5,800,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,199,243,3,2.5,2
" $5,800,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,199,243,3,2.5,2
" $3,650,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,114,204,3,2.5,2
" $3,650,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,114,120,3,2.5,2
" $3,650,000.00 ",centrika crisoles,"Monterrey
      ","25.6953253778019, -100.309724299834",25.69532538,-100.3097243,114,120,3,2.5,2
" $5,500,000.00 ",centrika del lago,"Monterrey
      ","25.696463, -100.306557",25.696463,-100.306557,132,216,3,3,2
" $2,800,000.00 ",centro,"Guadalupe
      ","25.6771459070975, -100.258909998118",25.67714591,-100.25891,280,143,4,1,1
" $1,250,000.00 ",centro,"Guadalupe
      ","25.6771459070975, -100.258909998118",25.67714591,-100.25891,119,144,3,2.5,2
" $1,250,000.00 ",centro,"Guadalupe
      ","25.6771459070975, -100.258909998118",25.67714591,-100.25891,119,144,3,2.5,2
" $4,800,000.00 ",centro,"Guadalupe
      ","25.6771459070975, -100.258909998118",25.67714591,-100.25891,228,118,2,1,1
" $3,850,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,232,260,6,5,2
" $3,390,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,287,168,3,2.5,2
" $7,700,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,336,364,7,4.5,2
" $7,700,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,336,364,7,3.5,2
" $7,700,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,336,364,7,4,2
" $7,700,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,336,364,7,4,2
" $2,100,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,125,80,2,1,1
" $3,400,000.00 ",centro,"Monterrey
      ","25.6860862, -100.1975566",25.6860862,-100.1975566,115,159,3,2.5,2
